region,dep_city,dep_date,dep_time_slot,arr_city,blablacar_arr_time_slot,blablacar_price,blablacar_distance_in_km,blablacar_duration_in_min,blablacar_price_per_km,route,train_arr_time_slot,train_duration_in_min,train_nb_changes,train_name_1,train_name_2,train_price,BlablacarBus_available,train_distance_in_km,train_price_per_km,train_available,Paris_is_dep_city
0,Lyon,21/01/2023,1,Paris,2,30,517.015,330,0.058025396,"Lyon,Paris",1,300,0,Ouigo Classique,,22,No,392.0477412,0.056115615,Yes,No
0,Lyon,21/01/2023,1,Paris,2,30,481.01,320,0.062368766,"Lyon,Paris",1,300,0,Ouigo Classique,,22,No,392.0477412,0.056115615,Yes,No
0,Lyon,21/01/2023,1,Paris,2,29,454.569,300,0.063796695,"Lyon,Paris",1,300,0,Ouigo Classique,,22,No,392.0477412,0.056115615,Yes,No
0,Lyon,21/01/2023,1,Paris,2,27,453.286,290,0.059565043,"Lyon,Paris",1,300,0,Ouigo Classique,,22,No,392.0477412,0.056115615,Yes,No
0,Lyon,21/01/2023,2,Paris,3,31,475.432,300,0.065203857,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,3,29,471.097,310,0.061558448,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,3,29,466.576,290,0.062154933,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,3,26,420.441,240,0.06183983,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,3,39,497.115,340,0.078452672,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,3,32,480.751,320,0.066562524,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,3,31,493.283,320,0.06284425,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,2,Paris,4,29,472.224,300,0.061411534,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,21/01/2023,4,Paris,4,26,478.813,300,0.054300948,"Lyon,Paris",4,121,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,1,Paris,1,31,466.933,310,0.066390681,"Lyon,Paris",1,300,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,22/01/2023,1,Paris,1,35,492.389,320,0.07108201,"Lyon,Paris",1,300,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,22/01/2023,1,Paris,1,30,468.473,300,0.064037842,"Lyon,Paris",1,300,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,22/01/2023,1,Paris,2,29,473.757,300,0.061212816,"Lyon,Paris",1,300,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,22/01/2023,1,Paris,2,50,430.723,260,0.116083887,"Lyon,Paris",1,300,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,22/01/2023,1,Paris,2,27,493.713,350,0.054687642,"Lyon,Paris",1,300,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,22/01/2023,2,Paris,3,31,529.794,340,0.058513309,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,29,458.661,290,0.063227525,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,31,471.991,320,0.065679218,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,37,466.939,300,0.079239472,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,32,407.611,250,0.078506223,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,35,448.065,290,0.078113667,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,36,485.147,300,0.074204313,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,26,447.192,360,0.058140575,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,29,447.536,270,0.064799256,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,29,467.859,300,0.061984487,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,31,473.439,310,0.06547834,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,3,32,443.52,290,0.072150072,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,30,474.886,310,0.063173056,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,31,472.069,360,0.065668366,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,36,468.258,310,0.076880694,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,34,490.18,300,0.069362275,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,36,510.117,330,0.070572045,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,32,470.487,300,0.068014632,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,32,470.839,310,0.067963784,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,2,Paris,4,36,549.91,340,0.065465258,"Lyon,Paris",2,137,0,Frecciarossa,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,22/01/2023,3,Paris,4,26,444.78,290,0.058455866,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,39,514.233,340,0.075841107,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,29,601.912,390,0.0481798,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,30,460.718,300,0.065115754,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,64,469.07,290,0.13644019,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,30,477.166,300,0.062871202,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,29,460.337,290,0.062997326,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,29,459.834,290,0.063066237,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,27,463.607,290,0.058238983,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,3,Paris,4,31,518.515,320,0.05978612,"Lyon,Paris",4,312,0,Ouigo Classique,,25,No,392.0477412,0.063767744,Yes,No
0,Lyon,22/01/2023,4,Paris,4,29,456.839,290,0.063479694,"Lyon,Paris",4,121,0,Ouigo,,55,No,392.0477412,0.140289037,Yes,No
0,Lyon,22/01/2023,4,Paris,4,30,482.107,320,0.06222685,"Lyon,Paris",4,121,0,Ouigo,,55,No,392.0477412,0.140289037,Yes,No
0,Lyon,23/01/2023,1,Paris,1,31,541.233,330,0.057276626,"Lyon,Paris",1,300,0,Ouigo Classique,,16,No,392.0477412,0.040811356,Yes,No
0,Lyon,23/01/2023,1,Paris,2,32,505.537,330,0.063299027,"Lyon,Paris",1,300,0,Ouigo Classique,,16,No,392.0477412,0.040811356,Yes,No
0,Lyon,23/01/2023,1,Paris,2,29,471.046,290,0.061565113,"Lyon,Paris",1,300,0,Ouigo Classique,,16,No,392.0477412,0.040811356,Yes,No
0,Lyon,23/01/2023,1,Paris,2,30,463.845,300,0.064676778,"Lyon,Paris",1,300,0,Ouigo Classique,,16,No,392.0477412,0.040811356,Yes,No
0,Lyon,23/01/2023,1,Paris,3,30,489.276,310,0.061315086,"Lyon,Paris",1,300,0,Ouigo Classique,,16,No,392.0477412,0.040811356,Yes,No
0,Lyon,23/01/2023,1,Paris,3,29,461.639,290,0.062819649,"Lyon,Paris",1,300,0,Ouigo Classique,,16,No,392.0477412,0.040811356,Yes,No
0,Lyon,23/01/2023,2,Paris,3,30,452.531,280,0.066293801,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,23/01/2023,2,Paris,3,32,513.641,320,0.062300323,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,23/01/2023,2,Paris,3,36,581.137,380,0.061947527,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,23/01/2023,2,Paris,3,45,434.462,260,0.103576377,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,23/01/2023,2,Paris,4,31,478.372,320,0.064803124,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,23/01/2023,3,Paris,4,36,490.505,330,0.073393747,"Lyon,Paris",4,294,0,Ouigo Classique,,13,No,392.0477412,0.033159227,Yes,No
0,Lyon,23/01/2023,3,Paris,4,32,492.755,320,0.064940995,"Lyon,Paris",4,294,0,Ouigo Classique,,13,No,392.0477412,0.033159227,Yes,No
0,Lyon,23/01/2023,4,Paris,4,29,461.188,290,0.062881081,"Lyon,Paris",4,121,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,24/01/2023,4,Paris,1,35,471.525,300,0.074227241,"Lyon,Paris",4,120,0,TGV Inoui,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,24/01/2023,1,Paris,1,32,434.356,280,0.073672287,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,1,27,447.647,280,0.060315382,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,29,450.296,300,0.064402082,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,29,492.087,320,0.058932668,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,30,466.875,300,0.064257028,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,31,538.986,340,0.057515409,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,66,478.699,310,0.137873695,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,26,480.713,320,0.054086326,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,32,467.588,310,0.068436316,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,2,51,465.441,310,0.109573501,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,3,35,484.135,330,0.072293885,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,1,Paris,3,27,439.035,280,0.061498514,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,24/01/2023,2,Paris,3,29,475.015,300,0.061050704,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,24/01/2023,2,Paris,3,39,459.139,290,0.084941597,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,24/01/2023,2,Paris,3,29,514.919,340,0.056319538,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,24/01/2023,2,Paris,3,34,517.392,330,0.065714197,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,24/01/2023,2,Paris,3,29,455.251,290,0.063701123,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,24/01/2023,3,Paris,4,29,514.209,330,0.056397301,"Lyon,Paris",4,294,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,24/01/2023,3,Paris,4,26,439.55,280,0.059151405,"Lyon,Paris",4,294,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,24/01/2023,3,Paris,4,30,470.081,300,0.063818789,"Lyon,Paris",4,294,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,24/01/2023,3,Paris,4,41,436.304,280,0.093971176,"Lyon,Paris",4,294,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,25/01/2023,1,Paris,1,30,467.243,310,0.064206419,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,25/01/2023,1,Paris,2,31,457.082,290,0.067821529,"Lyon,Paris",1,138,0,Frecciarossa,,35,No,392.0477412,0.089274842,Yes,No
0,Lyon,25/01/2023,2,Paris,3,30,476.447,310,0.06296608,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,25/01/2023,2,Paris,3,25,408.384,250,0.061216894,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,25/01/2023,2,Paris,3,29,459.641,290,0.063092718,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,26/01/2023,1,Paris,1,30,455.307,290,0.065889609,"Lyon,Paris",1,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,26/01/2023,1,Paris,2,30,462.07,300,0.064925228,"Lyon,Paris",1,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,26/01/2023,2,Paris,3,29,466.586,300,0.062153601,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,26/01/2023,2,Paris,3,29,463.365,290,0.062585651,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,26/01/2023,2,Paris,3,30,475.128,310,0.06314088,"Lyon,Paris",2,137,0,Frecciarossa,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,26/01/2023,3,Paris,4,29,470.914,290,0.06158237,"Lyon,Paris",4,294,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,26/01/2023,3,Paris,4,39,534.668,350,0.072942461,"Lyon,Paris",4,294,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,27/01/2023,1,Paris,2,35,451.779,290,0.077471507,"Lyon,Paris",1,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,27/01/2023,1,Paris,2,32,455.64,290,0.070230884,"Lyon,Paris",1,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,27/01/2023,1,Paris,2,32,471.44,300,0.067877142,"Lyon,Paris",1,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,27/01/2023,2,Paris,3,29,458.623,290,0.063232764,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,2,Paris,3,31,479.698,300,0.064623993,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,2,Paris,3,43,467.804,300,0.091918838,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,2,Paris,3,31,472.039,300,0.06567254,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,2,Paris,3,29,533.031,340,0.054405841,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,2,Paris,3,29,461.923,290,0.062781026,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,2,Paris,4,35,508.755,320,0.068795393,"Lyon,Paris",2,137,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,27/01/2023,3,Paris,4,39,461.582,300,0.08449203,"Lyon,Paris",4,293,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,27/01/2023,3,Paris,4,32,429.757,280,0.074460684,"Lyon,Paris",4,293,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,27/01/2023,3,Paris,4,32,505.71,360,0.063277372,"Lyon,Paris",4,293,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,27/01/2023,3,Paris,4,39,493.811,310,0.078977585,"Lyon,Paris",4,293,0,Ouigo Classique,,19,No,392.0477412,0.048463485,Yes,No
0,Lyon,27/01/2023,4,Paris,4,64,466.796,310,0.13710486,"Lyon,Paris",4,135,0,TGV Inoui,,45,No,392.0477412,0.114781939,Yes,No
0,Lyon,28/01/2023,1,Paris,1,31,443.479,280,0.069901844,"Lyon,Paris",1,138,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,28/01/2023,1,Paris,2,29,462.894,310,0.062649332,"Lyon,Paris",1,138,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,28/01/2023,1,Paris,2,35,477.6,290,0.073283082,"Lyon,Paris",1,138,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,28/01/2023,1,Paris,2,32,471.425,310,0.067879302,"Lyon,Paris",1,138,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,28/01/2023,1,Paris,2,31,476.936,310,0.064998239,"Lyon,Paris",1,138,0,Frecciarossa,,39,No,392.0477412,0.099477681,Yes,No
0,Lyon,28/01/2023,2,Paris,3,23,453.088,280,0.050762766,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,28/01/2023,2,Paris,3,29,470.271,300,0.061666571,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,28/01/2023,2,Paris,3,36,504.787,330,0.071317209,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,28/01/2023,2,Paris,3,29,443.919,280,0.065327233,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,28/01/2023,2,Paris,4,29,519.268,320,0.055847847,"Lyon,Paris",3,118,0,Ouigo,,29,No,392.0477412,0.073970583,Yes,No
0,Lyon,28/01/2023,3,Paris,4,31,464.636,300,0.066718894,"Lyon,Paris",4,298,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,28/01/2023,3,Paris,4,30,476.925,310,0.062902972,"Lyon,Paris",4,298,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,28/01/2023,3,Paris,4,39,482.527,310,0.080824493,"Lyon,Paris",4,298,0,Ouigo Classique,,10,No,392.0477412,0.025507098,Yes,No
0,Lyon,20/01/2023,2,Nantes,3,46,719.605,430,0.063923958,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,79,No,515.3890392,0.153282266,Yes,No
0,Lyon,20/01/2023,2,Nantes,4,40,694.93,440,0.057559754,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,79,No,515.3890392,0.153282266,Yes,No
0,Lyon,21/01/2023,1,Nantes,2,53,670.227,400,0.079077686,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,41,No,515.3890392,0.079551556,Yes,No
0,Lyon,21/01/2023,1,Nantes,2,46,726.941,460,0.063278863,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,41,No,515.3890392,0.079551556,Yes,No
0,Lyon,21/01/2023,1,Nantes,3,51,763.368,480,0.066809193,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,41,No,515.3890392,0.079551556,Yes,No
0,Lyon,21/01/2023,1,Nantes,2,50,685.876,410,0.072899475,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,41,No,515.3890392,0.079551556,Yes,No
0,Lyon,21/01/2023,1,Nantes,3,58,676.974,490,0.085675373,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,41,No,515.3890392,0.079551556,Yes,No
0,Lyon,21/01/2023,2,Nantes,4,43,678.161,420,0.063406772,"Lyon,Nantes",4,629,1,BlablacarBus,TGV Inoui,44.99,Yes,515.3890392,0.087293281,Yes,No
0,Lyon,21/01/2023,2,Nantes,4,49,695.247,440,0.070478549,"Lyon,Nantes",4,629,1,BlablacarBus,TGV Inoui,44.99,Yes,515.3890392,0.087293281,Yes,No
0,Lyon,22/01/2023,1,Nantes,3,37,680.58,420,0.054365394,"Lyon,Nantes",3,601,1,Frecciarossa,Ouigo Classique,59,No,515.3890392,0.114476629,Yes,No
0,Lyon,22/01/2023,1,Nantes,3,71,753.007,500,0.094288632,"Lyon,Nantes",3,601,1,Frecciarossa,Ouigo Classique,59,No,515.3890392,0.114476629,Yes,No
0,Lyon,22/01/2023,1,Nantes,3,46,698.849,430,0.065822517,"Lyon,Nantes",3,601,1,Frecciarossa,Ouigo Classique,59,No,515.3890392,0.114476629,Yes,No
0,Lyon,22/01/2023,2,Nantes,4,39,696.913,440,0.055961074,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,75,No,515.3890392,0.145521139,Yes,No
0,Lyon,22/01/2023,2,Nantes,4,44,681.863,420,0.064529092,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,75,No,515.3890392,0.145521139,Yes,No
0,Lyon,22/01/2023,2,Nantes,4,36,707.499,480,0.050883464,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,75,No,515.3890392,0.145521139,Yes,No
0,Lyon,23/01/2023,1,Nantes,3,44,684.209,420,0.064307836,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,23/01/2023,1,Nantes,3,43,612.323,440,0.070224375,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,23/01/2023,1,Nantes,3,48,645.979,430,0.074305821,"Lyon,Nantes",3,653,1,Ouigo Classique,Ouigo Classique,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,24/01/2023,1,Nantes,2,44,716.547,430,0.061405602,"Lyon,Nantes",3,390,0,SNCF,,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,25/01/2023,2,Nantes,4,39,685.554,430,0.056888298,"Lyon,Nantes",,,,,,,,,,No,No
0,Lyon,27/01/2023,2,Nantes,4,39,646.76,430,0.060300575,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,69,No,515.3890392,0.133879448,Yes,No
0,Lyon,27/01/2023,2,Nantes,4,45,689.396,440,0.06527453,"Lyon,Nantes",4,555,1,Frecciarossa,Ouigo Classique,69,No,515.3890392,0.133879448,Yes,No
0,Lyon,27/01/2023,3,Nantes,4,40,702.863,470,0.056910095,"Lyon,Nantes",4,316,1,TGV Inoui,TGV Inoui,116,No,515.3890392,0.225072695,Yes,No
0,Lyon,28/01/2023,1,Nantes,3,45,690.216,440,0.065196982,"Lyon,Nantes",4,609,1,BlablacarBus,TGV Inoui,44.99,Yes,515.3890392,0.087293281,Yes,No
0,Lyon,28/01/2023,1,Nantes,3,45,715.68,480,0.062877264,"Lyon,Nantes",4,609,1,BlablacarBus,TGV Inoui,44.99,Yes,515.3890392,0.087293281,Yes,No
0,Lyon,28/01/2023,1,Nantes,3,43,673.833,420,0.063814031,"Lyon,Nantes",4,609,1,BlablacarBus,TGV Inoui,44.99,Yes,515.3890392,0.087293281,Yes,No
0,Lyon,28/01/2023,2,Nantes,3,55,710.994,440,0.07735649,"Lyon,Nantes",3,398,0,SNCF,,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,28/01/2023,2,Nantes,3,40,682.142,420,0.058638817,"Lyon,Nantes",3,398,0,SNCF,,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,28/01/2023,2,Nantes,4,45,738.195,450,0.060959503,"Lyon,Nantes",3,398,0,SNCF,,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,28/01/2023,2,Nantes,4,37,677.412,430,0.054619641,"Lyon,Nantes",3,398,0,SNCF,,35,No,515.3890392,0.067909865,Yes,No
0,Lyon,20/01/2023,1,Lille,3,39,685.791,430,0.056868638,"Lyon,Lille",2,556,1,Ouigo Classique,BlablacarBus,36.99,Yes,557.1078572,0.066396479,Yes,No
0,Lyon,20/01/2023,1,Lille,3,68,703.891,440,0.096605867,"Lyon,Lille",2,556,1,Ouigo Classique,BlablacarBus,36.99,Yes,557.1078572,0.066396479,Yes,No
0,Lyon,20/01/2023,2,Lille,3,51,659.789,410,0.077297439,"Lyon,Lille",3,379,1,Frecciarossa,BlablacarBus,63.99,Yes,557.1078572,0.114861062,Yes,No
0,Lyon,20/01/2023,2,Lille,4,58,710.389,440,0.081645408,"Lyon,Lille",3,379,1,Frecciarossa,BlablacarBus,63.99,Yes,557.1078572,0.114861062,Yes,No
0,Lyon,20/01/2023,3,Lille,4,43,684.179,430,0.06284905,"Lyon,Lille",4,456,1,Frecciarossa,BlablacarBus,82.99,Yes,557.1078572,0.148965768,Yes,No
